Ticker,TD.TO,TD.TO,TD.TO,TD.TO,TD.TO,RY.TO,RY.TO,RY.TO,RY.TO,RY.TO,BMO.TO,BMO.TO,BMO.TO,BMO.TO,BMO.TO,CM.TO,CM.TO,CM.TO,CM.TO,CM.TO,BNS.TO,BNS.TO,BNS.TO,BNS.TO,BNS.TO
2025-04-15,79.77695538392766,80.61066313525461,79.73862323674037,80.07402038574219,12431900,153.38299794835314,154.66414863941912,152.64683121709254,153.73675537109375,6543600,122.19701467116482,122.80232439758639,121.30796285354391,122.42401123046875,1949100,77.41618003143124,78.5474632024855,77.33948113166933,78.13521575927734,4150700,61.75860820084157,62.03221121291657,61.51330770760267,61.824649810791016,3845900
2025-04-16,80.12193262337365,80.52440917819393,79.47988564623998,80.30400848388672,8859400,153.3065518931874,154.2721818862048,151.51868265818172,153.29698181152344,7798400,121.88489819064203,122.56587342776172,120.3810838885536,121.74303436279297,3571500,77.8476121535067,78.78715555383872,77.51206355139203,78.11605834960938,3750700,61.71143780510986,62.10768745241179,61.0793170462287,61.63595962524414,4338100
2025-04-17,80.31359563116041,80.75440438354359,79.93028875855588,80.47650909423828,12163800,153.60293084073905,154.3582232677809,153.06753146128574,153.84194946289062,10715800,122.23485846468516,122.62262442198907,121.07151729760528,122.3105239868164,2547200,78.22149753976129,78.69127282102579,77.92429844238112,78.23108673095703,3400500,61.635964189133965,62.107692051231126,61.62652761645316,61.975608825683594,3465900
2025-04-21,80.30400745023884,80.91730713857815,80.11234672818969,80.66815185546875,3926100,153.06754048889266,153.91844625039536,151.55694095717797,152.37916564941406,7282400,121.37417913974517,122.02678163904504,120.03114859601793,120.82561492919922,2334300,77.22443883220086,77.98181668311928,76.94641081092277,77.5312271118164,4060900,61.90956849316222,62.060517669196955,61.46614314194177,61.94730758666992,3054200
2025-04-22,81.22396225375672,82.20140641075693,81.22396225375672,82.02891540527344,8736400,153.02929281890536,155.89751651913787,152.88588746930978,155.86883544921875,12876900,121.75248758103626,123.19010357923467,121.67682206200244,123.0293197631836,2331300,77.9434832646555,79.33361621209421,77.9434832646555,79.22815704345703,5798000,62.324683423890775,62.900191996909115,62.324683423890775,62.853023529052734,8739100
2025-04-23,82.93928591267381,83.05427504013332,82.01932902634185,82.12474060058594,7036500,157.84791666921228,158.62233473344304,155.88796089136324,156.3181915283203,6123200,125.40326187126614,125.6775511729346,122.78341371336438,123.56841278076172,7343800,80.23480535978757,80.57035391550652,79.78420845021789,80.1005859375,2490000,63.54174100214517,63.91912472796109,63.23983546109161,63.46626281738281,4104400
2025-04-24,82.06725398889797,82.6422216152359,82.01933697374064,82.60388946533203,10614000,157.53383581169976,157.53383581169976,155.58491969352335,157.30227661132812,6825100,123.54950372467218,125.22355452512541,123.54950372467218,125.14790344238281,5659700,79.64999854903378,80.33068493326209,79.60205990059639,80.2060546875,3619800,63.13604688071456,63.50399398803711,63.032266189111276,63.50399398803711,4046700
2025-04-25,82.49847760718488,82.86262937450851,82.230159869858,82.57514190673828,6646500,156.24097665484726,157.88114696174674,156.12520443043982,157.55311584472656,14776700,124.84525882830758,125.63972519360141,124.18320352389605,124.58043670654297,7224200,79.88966157686502,81.29897271881902,79.88966157686502,81.21268463134766,4587300,63.44739958324222,63.89082494018739,63.051149893289754,63.82478332519531,5837600
2025-04-28,82.61347963958902,83.44718750357723,82.61347963958902,83.06387329101562,12622300,157.3312398477204,158.56619284891795,157.3312398477204,158.11273193359375,8660800,124.570978852116,125.63972007436145,124.570978852116,125.28977966308594,2847200,81.37567641678989,82.47819945021244,81.2989848230086,82.01802062988281,2095600,63.919114538264054,64.25875911755419,63.83420699243889,64.18328094482422,4762600
2025-04-29,83.17886138017634,84.12755829471509,83.17886138017634,83.90715026855469,12522800,158.03554371763522,160.09057462162795,157.8908136933704,160.0712890625,8373800,125.21319855030177,126.32365547288535,124.57181772614925,126.21835327148438,7628100,82.14264681982993,83.02466227731588,82.0180165859711,82.90003204345703,4534500,64.40971355556219,64.77766787834547,64.39084760982743,64.65501403808594,6204400
2025-04-30,83.67715774108582,84.41503143310547,83.29384359891195,84.41503143310547,7453900,158.855609515289,159.72394542922888,156.88740794293142,159.64675903320312,5363600,125.83543383819152,126.4480972290039,124.18889823656181,126.4480972290039,8602600,82.69869870171811,83.40814524542608,81.80709409789752,83.3602066040039,4437300,64.62672027740999,65.11731411093766,64.05121168158168,65.07958221435547,6580700
2025-05-01,84.3767045342187,84.85584537243436,83.71548783792625,83.7634048461914,4320600,159.6756914853658,160.9588876306858,159.01962924542408,160.3028106689453,2113000,126.40020104067331,128.3339253600072,125.59608326286701,127.57767486572266,3309300,83.40814700861242,84.05048385655371,82.95755010159365,83.71493530273438,1606300,65.33430599820787,65.37204508925872,64.78709997496385,65.09844207763672,3837800
2025-05-02,84.32879738144383,84.77919099178139,83.95506806884667,84.65460968017578,2902800,161.57638132219716,161.90441247726218,160.67910231357777,161.53778076171875,2914900,129.06149221078644,129.1955118603565,128.2669419286759,129.08062744140625,4959900,84.3572702448827,84.45314021317807,83.95461198939633,84.36685943603516,1796700,65.46638879487176,65.70225271391885,65.22108830362403,65.6739501953125,3258600
2025-05-05,84.09879758046245,84.75042937886256,84.09879758046245,84.50127410888672,6379400,161.3158834469198,162.01054633639663,160.94926644321865,161.1229248046875,4169900,128.07545503434866,129.89430957760766,128.07545503434866,129.31036376953125,3899300,84.29974817430838,85.10506467045029,83.9258501847554,84.43396759033203,2481500,65.63620972946887,65.73055385551214,65.41921176137346,65.49468994140625,1557700
2025-05-06,84.1467245951136,84.3096380615777,83.53342481286667,83.80174255371094,8168900,160.92995315800601,161.18079790045763,159.54062749132115,159.62745666503906,5402600,128.9274402136467,129.61668820432206,128.71685045648212,129.27206420898438,2489300,84.16553749077738,84.71200440254584,84.00255779932598,84.10801696777344,2329600,65.38148168628918,65.38148168628918,64.85314160937263,65.01353454589844,2118100
2025-05-07,84.20421501883807,84.50128000419404,83.68674202714406,83.69631958007812,3165000,159.83971599254275,160.92995358254228,159.72394376061345,160.5440216064453,5303200,129.89431634277386,130.2293581342398,129.21463593126833,129.99961853027344,3452300,84.36686628940434,84.88457293754583,84.29016738277367,84.77911376953125,2773900,65.20222043605058,65.58903350893276,65.1456154005057,65.48526000976562,2738200
2025-05-08,83.98381184676421,84.48212245016468,83.82090570419886,84.09880828857422,2761900,161.1229397113195,161.69217291119884,160.40897647502538,160.96856689453125,3690700,130.76545543308654,132.68003009765854,130.43039902396825,132.10565185546875,3306200,84.8462166615698,85.402272718313,84.71199724296416,85.1242446899414,2850600,65.63620698503541,66.01359067142447,65.52298971972016,65.79659271240234,2458200
2025-05-09,84.33837945758832,84.56836503209466,83.86881613278797,84.3958740234375,2496800,162.07808592733136,162.07808592733136,161.0264341179883,161.69215393066406,2717600,132.68003680478435,132.9480761028105,132.1056585335591,132.79490661621094,2483100,85.32558228800417,85.594021151863,84.75035510624804,84.79828643798828,2768900,66.04189455243554,66.2305828005301,65.90037476736697,66.06076049804688,1980100
2025-05-12,85.09542005591712,85.41164746854368,84.53003003671267,84.82709503173828,5834900,163.24549542381345,163.83402883777168,162.58943311149304,163.0621795654297,4856400,136.17412231313736,136.71020087931666,135.49444188363088,135.82949829101562,5051100,86.1884205509621,86.1884205509621,85.20094595196043,85.40227508544922,2053300,66.9853594136259,67.03253508114386,66.4192873933917,66.74005889892578,2348900
2025-05-13,85.04751476724012,85.5649878471008,84.80794430310705,85.41165924072266,2915100,163.67965449042907,163.9208564656415,162.9849916240733,163.80508422851562,5104300,135.9922494197881,136.18370398360597,135.0541118321477,135.91566467285156,1212200,85.6036041561302,86.65818846552105,85.53649444501652,86.58148956298828,2865000,66.98535590622748,66.98535590622748,66.27776411848565,66.6174087524414,2255300
2025-05-14,85.46915086092234,86.1591148845555,85.28707499048875,86.05370330810547,6507000,163.77614548957285,165.35842989983425,163.74720242952787,165.21371459960938,5912900,136.17412224126537,137.0643924438335,135.9348004095584,137.05482482910156,2060100,86.83075917133947,87.7798843383789,86.76364945880961,87.7798843383789,3264400,66.59853303216323,67.4382152099731,66.59853303216323,67.33443450927734,2420000
2025-05-15,86.21660670990194,86.93531799316406,86.0057835637009,86.93531799316406,6572500,165.53209875567572,168.23354910290647,165.46455513609482,168.0598907470703,3524900,136.32728585841448,137.6483323798531,135.79120731556463,137.51431274414062,1759100,87.93327843171699,88.21130646171186,87.67442146974497,87.99079895019531,3152400,67.44764181214933,67.84389865215418,67.44764181214933,67.72124481201172,2589800
2025-05-16,86.82032459310687,86.86824160477768,86.03453385502841,86.08245086669922,4523900,168.05989773593825,170.0956430819878,167.9151677115892,169.65182495117188,3374400,137.5239092865165,137.93553585083913,137.1984350811852,137.6100616455078,3281900,88.09626265323759,89.03580595182207,87.81823460890554,88.88240814208984,2278800,67.80616093942808,68.07032737279795,67.45707975362049,67.90050506591797,2243800
2025-05-20,86.42743388949236,86.77241590644653,86.01537244208099,86.40826416015625,3966900,170.37542935048964,171.22446504248222,169.62288034051468,169.63253784179688,3292600,138.13656833117133,138.55777710475255,137.8302293660047,137.95468139648438,2977900,89.16043849924864,89.9657550780023,88.91117070917282,89.07415771484375,2678600,68.06088273358557,68.35335165043692,67.76841381673422,67.81558227539062,1882300
2025-05-21,85.93871296495337,86.25494771674207,85.61289334795924,86.1495361328125,3988600,169.03434258039795,169.4202745767767,167.78008935531764,168.22390747070312,3699200,137.20799219986813,137.54303399488512,136.36557469094276,137.21755981445312,2776000,88.6331409589544,89.17002598224433,88.12502351099177,88.80570983886719,3093000,67.5702933012068,67.7967206319059,67.08912892522555,67.44763946533203,3189400
2025-05-22,86.96407503309551,89.91558478888517,86.91615801772416,88.9381332397461,10972200,168.35895985183987,169.91230098719583,167.20119344478292,169.2369384765625,5934700,137.31328972246195,138.00253773233507,136.66232677667304,137.5908966064453,3302800,88.77694586717911,89.38094057883275,88.46056838149482,89.0166244506836,2687000,67.32499070934279,67.7023743806318,67.21177344855764,67.5042495727539,4476200
2025-05-23,88.72729366177285,89.53225404226986,87.97983515130981,89.03395080566406,7651800,168.35896370222866,170.38506600226444,168.10811897019903,169.88336181640625,2738100,136.22199548163982,137.33245233497576,135.9635238021289,136.57618713378906,1703500,88.59478917156852,89.8698735912849,88.2592333256548,89.70689392089844,2627200,67.25895358386357,67.74954735059967,67.06082876279734,67.63633728027344,2262000
2025-05-26,89.33102114520203,89.93473598353654,89.158530146948,89.52267456054688,2096700,170.77098269491202,171.01218464787092,169.80617488307635,170.1824493408203,2573600,137.38990321460014,138.35675831082796,137.28460100752204,137.72494506835938,644000,90.11914885459163,90.52180712593034,89.89864133586232,90.04244995117188,741900,67.90050015068006,68.09862496136543,67.59859464896972,67.68350219726562,1459400
2025-05-27,90.07848958048118,90.74928391887056,89.62809596280117,90.38513946533203,6322300,169.97985432021107,172.32434524929943,169.97985432021107,171.61038208007812,3691400,137.0069527900016,138.69178777529828,136.82506586708482,138.67263793945312,3800500,89.83152560462038,90.84776772081167,89.80276534636762,90.64643859863281,4721200,66.66457095178822,68.91942908408954,66.50417804182125,68.78734588623047,7192800
2025-05-28,90.4905475549821,90.87386172402407,90.20306010042322,90.3084716796875,4423800,171.61037689714303,172.75850065654214,171.253402684214,172.314697265625,4638500,140.40534459957857,143.54524617892477,140.3287598528815,140.80740356445312,4612700,90.67520336539947,91.06827243841379,90.08079784578598,90.10955810546875,2968000,68.78735964005764,68.82509153442368,67.84390392499772,68.10807037353516,4271600
2025-05-29,90.49054227525428,90.99843041238022,90.12639785702098,90.96009826660156,5498200,171.00255175109066,171.7358004306094,165.70575125818633,166.33287048339844,8100300,141.79339986951737,142.06143916322927,140.22344917475664,141.4774932861328,2668700,91.74895730360478,92.46799304207946,89.32341124945577,89.84111785888672,3015300,68.21185364019269,69.41003927620665,68.21185364019269,69.3817367553711,4938300
2025-05-30,90.60554462475801,91.1325952136096,90.54804274678331,90.81636047363281,4933800,165.95660809293648,168.3686279376081,165.261945199927,167.81869506835938,7194100,140.99885470828517,141.79340500307094,140.78826491878382,141.075439453125,2873700,89.28506039567152,89.89863696437325,88.9207515937579,89.57267761230469,4676400,69.25908052688375,69.84401840463143,69.24020738360439,69.27794647216797,7430300
2025-06-02,90.73011064148194,91.1230023323447,90.55761964495196,90.99842834472656,3317200,166.89245407608033,169.22728725477376,166.89245407608033,168.99574279785156,2519600,140.72122740818276,141.69766450466096,140.12771398044327,141.51577758789062,1928300,89.16043974701044,89.53433778015153,88.53727392030517,89.00704193115234,2691900,69.14586639404297,69.4572084903024,68.87226338805698,69.14586639404297,2312600
2025-06-03,91.03676181215369,92.01420593261719,90.95051996819038,92.01420593261719,3981500,169.80620107164802,169.87374469535698,168.74490642622976,168.7738494873047,2845400,141.86041558894294,141.9561355602926,141.0371478786974,141.62109375,1441000,89.16043849924864,89.56309678862547,88.8153007328084,89.07415771484375,2349600,69.31568518484643,69.41946587833472,68.92886492766371,69.0232162475586,2118500
2025-06-04,91.85130397988716,91.9950477041468,91.22841938216843,91.24758911132812,1986700,168.8124301615445,169.13081851765952,167.9055084299077,168.11776733398438,1719700,141.62110652668102,142.15718515714946,140.98929330918014,141.7934112548828,1244000,89.06456153697543,89.29465092508475,88.77694431603146,89.08373260498047,3203800,68.97605287469958,69.13643863029911,68.74018892893682,68.99491882324219,6447600
2025-06-05,91.50632090708035,91.64047976520747,90.90260604550826,91.61173248291016,2020100,168.84139012602927,168.8896334675683,167.33629208953678,167.3748779296875,2747400,142.1571867585218,142.33907371170403,141.15203201154702,141.69769287109375,1156500,88.90157573484016,90.07120097723623,88.70982849594873,90.02326965332031,2743600,69.10812532637347,69.39116489632806,68.82508575641889,69.12699127197266,2108600
2025-06-06,91.87047319421572,92.45502564144883,91.7458918887044,92.3304443359375,2674300,168.52300089145663,169.03434792123977,168.291441686313,168.42652893066406,2508500,142.5592266703831,142.94215036456796,141.678524084326,141.9561309814453,1304200,90.34923553466797,90.63685275664167,90.05203643586232,90.34923553466797,2433000,69.43832889385197,69.70249530322397,69.3628507203186,69.65532684326172,3389100
2025-06-09,92.14838126236148,92.819175596935,91.71715006632716,91.91838836669922,2826800,168.01163199668812,168.67735174326378,167.9248028267345,168.51333618164062,2230300,141.11373302970884,142.06143816616506,141.04671590322823,141.59237670898438,893100,90.07119692088584,90.57932159525782,89.97532696296226,90.14789581298828,2211500,69.53268663866893,70.14593432231992,69.53268663866893,69.80628967285156,5236400
2025-06-10,91.81297841341302,92.78084509428334,91.79381599398937,92.72335052490234,3699500,168.6484108457811,169.34307365790158,168.63875334557446,169.29483032226562,1930000,141.726400651795,141.85083807938815,140.94141798260176,141.2477569580078,1097900,90.01368512484262,90.34923366727008,89.68772577345871,89.82194519042969,2405100,69.76854239601745,70.06101854197705,69.69307141453967,69.7968521118164,5660000
2025-06-11,92.69460246900427,92.7233497534556,91.73632066137358,91.97589111328125,3602700,169.88336728674832,170.1342120268553,168.5326274692969,168.57122802734375,1963700,141.3913469329386,141.67853607612383,140.89355339188728,140.9988555908203,802200,89.97534072001199,89.97534072001199,88.86323587212368,89.03580474853516,2751400,69.8817620202992,69.96667677456703,69.26851438790486,69.4100341796875,4486300
2025-06-12,91.99504925082844,92.44544284922983,91.60215021865373,92.2921142578125,2793800,168.69666538754888,169.1404687725628,168.2239042217905,169.1018829345703,1904200,141.17118699042015,141.4392263184327,140.5776734222563,141.29563903808594,819000,89.0837259340224,89.32340449539099,88.82487630608436,89.09331512451172,2115100,69.33456182426697,69.72138214111328,69.33456182426697,69.72138214111328,2998100
2025-06-13,91.68839622558002,92.41669238754415,91.53506763943625,92.2154541015625,3587800,168.22390537051305,168.41686400539328,167.28804053345388,167.44241333007812,1918800,140.29046571570328,140.35746823532838,139.02683938744326,139.0842742919922,1428200,88.64272855400489,89.00703737640951,88.14420030679804,88.78653717041016,3040900,69.44777618125872,69.89120152169703,69.24965134365785,69.60816192626953,2296700
2025-06-16,92.3400253428516,92.76167163107304,92.21545135365399,92.43585205078125,5120600,167.98270566192437,169.98950787970318,167.96340538163602,168.8317413330078,3094900,139.74479116333458,140.76909555052796,138.86408863043502,138.98854064941406,1322600,89.10291529610313,89.86030052109767,89.03580558322565,89.46722412109375,6080500,69.93836797659503,70.627093800054,69.89119951071157,70.24971008300781,6599500
2025-06-17,92.36877396099284,92.79042025531686,92.2346151057278,92.76167297363281,4423900,168.52297895992473,169.1983414847845,167.98268894003692,168.51333618164062,2345700,138.67263747481212,139.13213128424212,138.23227889411828,138.7205047607422,1379800,89.16042998220867,90.19584318262166,89.11249134140061,89.82194519042969,4297200,70.04214576444345,70.31574876796806,69.84402094078673,70.05158233642578,4867600
2025-06-18,92.7616775456529,93.86369572377335,92.75209268091604,93.61454772949219,4522000,169.08255787622164,169.93159340563392,168.92818510327433,169.1597442626953,2486000,138.97896935316697,139.52463014969692,138.55777519244472,139.35232543945312,1171500,89.78360340601029,90.31089192786834,89.78360340601029,89.90823364257812,2680000,70.05158330206153,70.42896700860777,70.05158330206153,70.14592742919922,4604600
2025-06-19,93.23122810886052,93.36538696289062,92.61792840154885,93.36538696289062,1976300,168.7448858212149,169.57462115491558,168.358968572805,168.8703155517578,627100,139.10343689990552,139.52464571466223,137.92597742741538,138.1078643798828,1033900,89.79319261155597,90.88612642288754,89.4192872729749,90.66561889648438,1827500,70.0232786412582,70.28744506835938,69.96667360630661,70.28744506835938,1111700
2025-06-20,94.10327043757067,94.10327043757067,93.08749406262754,93.32706451416016,11901500,170.52014015912977,170.52014015912977,168.40720866851782,168.68699645996094,5413200,139.07471475411563,139.10343220805797,137.99297529879908,138.46205139160156,3599500,91.35588967356598,91.35588967356598,90.20542808526632,90.7806625366211,5457900,70.75917702132081,70.75917702132081,70.06102182348258,70.24971008300781,9496500
2025-06-23,93.08749298685643,93.77745704907437,93.08749298685643,93.69120788574219,8092000,168.36862219708934,168.87032642977968,167.45205763172453,168.5229949951172,3163800,138.16529380575807,138.73008987265203,137.22715623279305,138.5194854736328,1318400,90.665622176189,91.90236465257226,90.50264248066212,91.71062469482422,4582200,70.12705583446059,70.2685756127659,69.83457970649762,70.164794921875,8408700
2025-06-24,93.91160969696182,94.72614770660134,93.787035703853,94.46741485595703,7197700,169.31413367674165,170.5104859801724,169.1308178310742,169.93161010742188,2885000,139.24704173138804,140.52980343474204,139.09387223058673,140.2904815673828,1862600,92.26666300444764,93.03363737703182,92.14203277752684,92.4392318725586,4562700,70.57048660182731,70.96673625349963,70.37235457799567,70.39122772216797,6113800
2025-06-25,94.3907556960333,94.85073416910532,93.92119966912317,94.71656799316406,3939800,169.99912961797583,170.18244545352513,168.87030627052846,169.53602600097656,2880400,140.08941685741485,140.39575579797625,139.76394268835188,140.07984924316406,1328500,92.48717207040865,92.7364398428554,92.15162351965905,92.37212371826172,2570400,70.39122477362909,70.42896386239738,70.06101674440053,70.27800750732422,4786600
2025-06-26,94.50574632346192,95.38736375553412,94.50574632346192,95.31069946289062,4830900,169.54568406852462,171.62002983673145,169.54568406852462,171.35952758789062,3584000,140.14686679717863,142.51136779785156,140.14686679717863,142.51136779785156,3312900,92.32418786875982,92.70766772831426,91.85441260630952,92.23789978027344,4504300,70.28745475314126,70.89126586914062,70.27801818001731,70.89126586914062,6877800
2025-06-27,95.32987153714018,95.60776681036896,94.84114579839975,95.30111694335938,8128600,171.13761924441874,172.5365876670309,171.0218322928803,171.44635009765625,2483800,142.24333554305645,143.57396448483797,142.24333554305645,143.17190551757812,2892500,92.17011494777928,93.18702052556688,92.01516219995703,92.54782104492188,9045200,70.66483286612531,71.37242463608385,70.66483286612531,70.9101333618164,10633200
2025-06-30,95.54069029621165,96.01025363120486,95.15738343408378,95.98150634765625,7843400,172.00595944068792,173.173383532978,171.58144158894606,173.15408325195312,5281800,143.59309842894436,144.48336862782205,143.21018934261863,144.4642333984375,3289200,92.48971274928134,93.61315155029297,92.22822676016635,93.61315155029297,5724900,70.8252154729699,71.20259917318383,70.72143477546119,71.0422134399414,10606400
2025-07-02,96.9302107181795,97.2176908868943,96.42232250678406,96.88229370117188,11011400,173.15407352587297,173.3663324398213,171.7358047471274,171.84193420410156,3499300,145.0290276040347,145.9767473003795,144.59825123553074,145.8427276611328,2590100,93.4969347289837,94.47510028638723,93.48724787307503,94.27171325683594,3215900,71.00391444076307,71.78901672363281,70.94646294368205,71.78901672363281,5189100
2025-07-03,96.69062773798075,97.57224517235016,96.681042873598,97.35183715820312,10312800,172.41118270936914,173.79086577312688,172.28576768306493,173.21197509765625,3137100,145.84273691460157,147.51798981499948,145.71828488203158,147.50840759277344,1734500,94.55257262084919,94.84311918579661,94.23298026609432,94.66879272460938,2407300,71.73156075320057,71.94219918505233,71.62624153727468,71.76985931396484,5361500
2025-07-04,96.94936698703951,97.68724805992183,96.94936698703951,97.44767761230469,3968900,172.9997030100902,173.73296643950343,172.99006023089277,173.23126220703125,1787100,146.9627651410119,147.6137135589854,146.95318291854102,147.23080444335938,540400,94.43635546690857,94.99806746974703,94.43635546690857,94.80437469482422,725900,71.62624815715274,71.83688660847226,71.62624815715274,71.7315673828125,876900
2025-07-07,97.40934830330828,98.17596937136796,96.74813150905213,97.04519653320312,28697700,173.55930251598494,175.4792756471673,173.40492970988163,173.7812042236328,5284700,147.32650401758568,147.8721647691907,146.15861238749065,146.42666625976562,2991100,94.94964145671817,95.93748636330541,94.94964145671817,95.4532470703125,4385300,71.721991015858,72.19113559822362,71.58794240190717,71.81773376464844,6187700
2025-07-08,97.07394257593394,97.48600401398681,96.7577078490565,97.16976928710938,24655800,173.694370826104,174.4758628955624,173.5399980237466,174.0417022705078,4488800,146.4649668766247,147.77644589270312,146.4649668766247,147.623291015625,1976400,95.43389253370698,95.55011263838179,94.24266047473505,94.97870635986328,2503200,71.58794093177457,71.9326206641046,71.40603190421946,71.9134750366211,9097700
2025-07-09,97.25600906424788,97.89806336879035,96.97810648997621,97.20809936523438,12053200,174.60128804610324,175.35383703555442,174.19607049192183,174.91001892089844,2439900,148.04449368664854,149.0017811068197,147.86262134673535,148.14022827148438,2365600,95.28861181770418,96.46047007337384,95.28861181770418,96.4217300415039,3758700,72.01880912207658,72.20072549190242,71.7794485532341,71.82731628417969,5511100
2025-07-10,97.3146142188246,97.97306165531081,96.84014702399097,97.77940368652344,17480900,174.88107013805453,176.66597059568167,174.72671206660883,175.91342163085938,5219900,147.87218196918585,150.23668295374966,147.87218196918585,149.9207763671875,3774400,96.6057404542843,97.40957946648932,96.51858092686477,97.17713928222656,4088800,71.76027975376043,72.5166598606618,71.61666928796537,72.09539031982422,7159800
2025-07-11,97.31460833148957,97.54699935749083,96.52059888737256,97.49858856201172,7525800,175.14159598023122,175.30561157447468,173.35669528215527,174.0224151611328,2303300,149.03048776900656,149.4804139924699,148.34125431487638,149.0113525390625,2565300,96.72196471314899,97.02219072795695,96.3539380999979,96.88660430908203,2864200,71.80816041775611,71.83688251317061,71.3198628815983,71.49220275878906,5333400
2025-07-14,97.37271155692056,98.26355743408203,97.13063539860478,98.26355743408203,16573700,173.8101360062723,174.3214830117331,173.26984594177034,174.27325439453125,5288900,148.91561889648438,149.25067531420476,148.37954031376842,148.91561889648438,1823600,96.7025875291852,96.84786079816352,95.69536889021565,95.86001586914062,3035000,71.49220574926188,71.62624706993893,71.17624807707854,71.60710144042969,4351200
2025-07-15,98.25387100413874,98.2635561188636,97.37271025362575,97.67288970947266,13715900,174.2346365482325,174.37936655087933,172.75848179638646,173.0382843017578,5727400,148.81989426232676,149.17408589901416,147.77643997468383,148.08277893066406,1802700,95.78253981052968,95.89875251944531,95.37578055151363,95.75348663330078,2972200,71.55922550597332,71.7315653881967,71.31986496425775,71.65496826171875,3321900
2025-07-16,97.48890059990305,98.16671081742953,97.21777651289246,98.0795669555664,7128800,173.28914622173116,174.3311405126136,172.78744199535072,174.27325439453125,4582800,148.5039758528155,149.1453565578419,147.5658238302,149.02090454101562,1551900,95.84064920929171,96.25709533691406,95.40483675920349,96.25709533691406,3391600,71.64540564174098,72.14327239990234,71.49221137479613,72.14327239990234,4030600
2025-07-17,97.6728782224273,98.54434636814642,97.63414515566113,98.44751739501953,3936700,174.1478041385229,176.4922799754204,173.51102747104517,176.34756469726562,3797100,148.37953633240028,150.66745246963094,148.2263668537211,150.4759979248047,2233000,95.77284826627279,97.40957946648932,95.56946864672187,97.17713928222656,3237400,71.97091922849168,72.52623738669352,71.85603085417637,72.44007110595703,3125500
2025-07-18,98.29260875409503,98.33134182726016,97.47922899278402,97.80845642089844,4997400,176.6659673383838,176.6659673383838,175.35382806358896,175.7301025390625,5217000,150.4664199280601,150.50471960232807,149.65273443793893,150.15052795410156,1423100,97.02219066809604,97.46768995682532,96.78007100755367,97.43863677978516,1378700,72.44964641457271,72.55496563643347,72.19114024572612,72.53582000732422,2874100
2025-07-21,97.56637293217719,98.8154867445908,97.56637293217719,98.5927734375,4050100,175.88448143575144,176.55020123588596,175.69152280195306,175.94236755371094,3591800,150.1983751347008,151.05994248962122,150.09307294488983,150.581298828125,3396200,97.47738533533352,97.72919187320855,96.9640927923275,97.38053894042969,2428000,72.66028289280457,72.92836552130603,72.59326223567922,72.7656021118164,7685500
2025-07-22,98.43784874721007,98.95104900093067,98.42816363273106,98.93167877197266,7767900,175.87481950645514,176.23180842788346,174.69776745338248,174.8328399658203,9537100,150.44729159995958,150.85891817142615,149.41341945298183,149.59530639648438,2039400,97.40958556356507,98.145624026418,97.1093521539931,98.02941131591797,4096100,72.95709469297994,73.53156587229361,72.95709469297994,73.4262466430664,5655700
2025-07-23,99.25121877414908,99.59012389732577,99.02850547173146,99.19312286376953,6141400,175.1994670573797,176.19321803949208,175.13193815816265,176.00025939941406,5356900,149.9494848768591,150.70573543082597,149.24108700314633,149.43255615234375,2271400,98.1456300327572,98.39743656909374,97.7388707433025,97.7776107788086,3101100,73.72304595616895,73.98155212402344,73.69432386026332,73.98155212402344,3376100
2025-07-24,99.15439071021567,99.4255148112614,98.87358149482466,98.8929443359375,3918100,175.76671204602127,176.40891019714653,175.1731679694611,175.21209716796875,5004400,150.4855833246656,150.4855833246656,148.7528953875858,149.03050231933594,4817000,97.81634489926282,98.08751774250119,97.45800513418021,97.47737884521484,2150000,73.92411149848367,74.3070898400102,73.91453503115183,74.04857635498047,5303800
2025-07-25,98.89294658489436,99.39646911621094,98.68960350448576,99.39646911621094,4770400,174.7061398406892,176.2629664600797,174.50179864494,176.08782958984375,5498000,148.37952507092186,150.22708246848816,147.97746617518789,150.1600799560547,6229400,97.48706524609227,98.24247741699219,97.20620554864641,98.24247741699219,4035500,74.18261481399276,74.38367677217259,73.89537927104823,74.32622528076172,2680700
2025-07-28,99.20280554132151,99.25122372743927,98.22482319242924,98.56372833251953,5904100,175.90295195287052,175.9905203874695,174.15150902518846,174.35585021972656,5199600,149.91118845926158,149.91118845926158,148.7528644653301,149.07833862304688,4615900,98.01003342609964,98.41680006222411,97.61296103397791,98.3199462890625,2157800,74.37410374456563,74.47942296153411,73.96240334315347,74.00070190429688,5289400
2025-07-29,98.69928950792607,98.95105077585168,97.5179566979419,98.09893798828125,7028200,173.46066467626795,174.6380131758488,172.97415359611125,173.79148864746094,8520000,149.3463893044616,149.6718780941143,148.96348021986992,149.39425659179688,2656100,98.53300818347712,98.80418100234002,96.29582503895315,96.8284912109375,4387300,74.22091056179694,74.3166606183771,73.69432177412477,73.81878662109375,3889900
2025-07-30,98.01179160000282,99.07692516951147,98.01179160000282,98.57341003417969,7177500,174.05421337494616,174.8034297681915,173.53851280416055,174.2390899658203,3160500,149.22014493222028,149.87796409353587,148.60101493753717,148.8912353515625,3993900,97.08030118418002,97.52580049200864,96.13119621195128,96.22804260253906,3598000,73.94325922912017,74.623042267753,73.86666210526481,74.21134185791016,3761000
